t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.11,hover,-2.1507e-05,3.71172e-06,0.000501115,-0.000200692,0,0,-0.00128029,-0.00026181,0.00192338,99.8015,99.9415,99.5676,-0.975775,nan,0.310324,0.309831,0.310286,0.310284,0.31042,0.309831,0.31042,0.310286,0.310284,1,0,0,0,-0.000844172,0.00111377,-0.000259972,-0.00149064,0.000573028,-1.6648e-11,-6.32515e-12,1.64736e-15,0.00847241,-0.0193643,0.00122111,-0.0634125,-0.146565,4.97809,4.98065,0,0.0321529
0.12,hover,-3.64874e-05,7.29077e-06,0.000533898,-0.000224882,0,0,-0.00175682,-0.000494911,0.000676935,99.7916,99.9316,99.5577,-1.018,nan,0.312398,0.31215,0.312518,0.312162,0.312402,0.31215,0.312402,0.312518,0.312162,1,0,0,0,-0.000339043,-0.000197999,-0.000266875,-0.00160873,0.000642659,5.57319e-11,3.99057e-11,-1.0883e-14,-0.00468985,-0.0213255,-0.00113783,-0.082279,-0.0945996,6.172,6.17327,0,0.0352844
0.13,hover,-5.68527e-05,1.3806e-05,0.000562266,-0.0002308,0,0,-0.00238334,-0.000809667,0.000719334,99.7814,99.9214,99.6278,-1.03789,nan,0.313913,0.314269,0.313423,0.313831,0.313876,0.314269,0.313876,0.313423,0.313831,1,0,0,0,0.00236437,2.8522e-05,0.000352405,-0.00167986,0.000679619,5.57319e-11,3.99057e-11,-1.0883e-14,0.00462571,-0.00852342,-0.00355601,-0.0686478,-0.104417,7.20142,7.2025,0,0.0381413
0.14,hover,-8.37887e-05,2.34307e-05,-0.00687106,0.00870654,0,0,-0.00303655,-0.00115877,0.00114461,99.7709,99.9109,99.6173,-1.05854,nan,0.314917,0.315396,0.31496,0.313998,0.31516,0.315396,0.31516,0.31496,0.313998,1,0,0.0110701,0,0.00424296,-0.00226958,-0.000319003,0.0206104,-0.026119,1.03951e-05,-1.24836e-05,2.15345e-09,-0.001442,0.000408988,0.00165165,-0.0532754,-0.180507,8.14488,8.14705,0,0.631455
0.15,hover,-0.000116351,3.64249e-05,-0.00424686,0.00183355,0,0,-0.00344523,-0.00136606,0.00114686,99.7602,99.9002,99.5896,-1.07285,nan,0.315466,0.315619,0.315175,0.314911,0.316089,0.315619,0.316089,0.315175,0.314911,1,0,0.00452814,0,0.00430199,0.000391336,-0.000322808,0.0127499,-0.00551856,6.91015e-06,-6.0083e-07,-4.33833e-08,0.00623697,-0.0119388,-3.96562e-05,-0.0253956,0.0321341,9.05033,9.05042,0,0.25809
0.16,hover,-0.000151672,5.01372e-05,-0.00390739,0.00157984,0,0,-0.00360978,-0.00132197,0.000686783,99.7495,99.8895,99.5789,-1.07622,nan,0.315615,0.315529,0.315412,0.315589,0.315937,0.315529,0.315937,0.315412,0.315589,1,0,0.00402647,0,0.001236,0.00110974,-0.000101838,0.0117229,-0.00476316,9.01396e-06,1.08524e-06,-2.60647e-07,0.000490899,-0.0157886,0.00666861,-0.0491368,-0.131763,9.86392,9.86492,0,0.232351
0.17,hover,-0.000188063,6.27318e-05,-0.00402894,-0.000620314,0,0,-0.00360337,-0.00119031,0.000654166,99.7388,99.8788,99.6406,-1.05693,nan,0.315422,0.314909,0.315756,0.314474,0.316617,0.314909,0.316617,0.315756,0.314474,1,0,0.00402647,0,0.00343638,0.000806927,-0.00131377,0.0120809,0.00185448,1.06624e-05,1.35042e-05,-2.08511e-07,-0.00391149,-0.00431674,0.00528086,-0.059305,-0.0524369,10.4921,10.4924,0,0.223522
0.18,hover,-0.000222424,7.44963e-05,-0.00274132,-0.000414685,0,0,-0.00321902,-0.00116292,0.00117849,99.7282,99.8682,99.6301,-1.04754,nan,0.314939,0.313533,0.315748,0.313646,0.316951,0.313533,0.316951,0.315748,0.313646,1,0,0.00267443,0,0.00288833,0.00249373,-0.00242602,0.008213,0.00124237,8.35541e-07,1.24257e-05,-8.47216e-08,-0.00730291,-0.00109899,-0.00469055,0.0662918,-0.148076,11.0347,11.0359,0,0.147022
0.19,hover,-0.000252246,8.68724e-05,-0.00169632,-0.00134564,0,0,-0.0027573,-0.001337,0.00123426,99.7177,99.8577,99.6918,-1.01449,nan,0.314215,0.314848,0.3134,0.314613,0.314165,0.314848,0.314165,0.3134,0.314613,1,0,0.00218366,0,0.00265008,0.00100512,0.000833397,0.0050947,0.00402945,-1.16922e-05,2.43138e-05,4.33656e-08,0.00380617,-0.00495155,0.000462087,0.0648042,-0.0517435,11.4456,11.4459,0,0.116549
0.2,hover,-0.000277978,0.000101324,-0.00164386,-0.00180086,0,0,-0.00237151,-0.00161144,0.00118225,99.7074,99.8474,99.6817,-0.996133,nan,0.313294,0.313641,0.312887,0.313818,0.313032,0.313641,0.313032,0.312887,0.313818,1,0,0.00239208,0,-8.6056e-05,0.000609655,0.000677158,0.00491666,0.00540853,-1.24461e-05,3.18878e-05,2.65038e-08,-0.00995621,0.00401849,-0.00582972,0.018822,-0.149501,11.7745,11.7755,0,0.134181
0.21,hover,-0.000300044,0.000119416,-0.00159054,-0.00183523,0,0,-0.00204995,-0.0020385,0.000433138,99.6972,99.8372,99.6577,-0.979007,nan,0.312215,0.311103,0.312955,0.311624,0.313409,0.311103,0.313409,0.312955,0.311624,1,0,0.00218366,0,-0.000178521,0.00184734,-0.0015984,0.00477491,0.00549205,-1.24461e-05,3.18878e-05,2.65038e-08,0.00217611,-0.00906294,0.00128886,0.0618445,-0.0782413,12.0869,12.0873,0,0.134208
0.22,hover,-0.000319258,0.000142436,-0.00155962,-0.00183559,0,0,-0.00174649,-0.00264019,0.000902056,99.6873,99.8273,99.648,-0.954987,nan,0.311012,0.312316,0.309636,0.312073,0.310276,0.312316,0.310276,0.309636,0.312073,1,0,0.00239208,0,0.00234157,0.000750712,0.00196759,0.00467662,0.00549694,-1.24461e-05,3.18878e-05,2.65038e-08,-0.00148824,-0.00651988,0.00547308,0.0599682,-0.0220928,12.3045,12.3047,0,0.133781
0.23,hover,-0.000334929,0.000172058,-0.00150063,-0.00184168,0,0,-0.00140692,-0.00332567,0.000727528,99.6777,99.8177,99.6386,-0.929184,nan,0.309715,0.31108,0.308312,0.31015,0.309584,0.31108,0.309584,0.308312,0.31015,1,0,0.00229024,0,0.00584126,0.000646444,0.00146542,0.00450057,0.00552946,-1.24461e-05,3.18878e-05,2.65038e-08,-0.000900273,0.00298637,-0.00342081,0.070909,-0.103148,12.3771,12.3777,0,0.133326
0.24,hover,-0.000347545,0.000208667,-0.00144077,-0.00181147,0,0,-0.00111388,-0.00402369,0.00138227,99.6683,99.8083,99.6294,-0.901539,nan,0.308348,0.309079,0.307759,0.309184,0.307647,0.309079,0.307647,0.307759,0.309184,1,0,0.00229024,0,-0.000576209,-1.38639e-05,0.0012554,0.00434067,0.00544165,-1.24462e-05,3.18877e-05,2.65029e-08,0.0122389,0.00486679,0.000202563,0.216493,0.0312465,12.6289,12.6308,0,0.131619
0.25,hover,-0.00035775,0.000252021,-0.00137743,-0.00179545,0,0,-0.000935027,-0.0047088,0.00156677,99.6592,99.7992,99.6271,-0.870252,nan,0.306932,0.307827,0.305969,0.307631,0.306589,0.307827,0.306589,0.305969,0.307631,1,0,0.00182698,0,0.0021651,0.000802777,0.00127489,0.00413015,0.00540026,-1.24462e-05,3.18877e-05,2.65029e-08,-0.00143833,0.00929891,0.00248254,0.132443,0.0749379,12.7459,12.7468,0,0.131069
0.26,hover,-0.000366278,0.000302666,-0.00132121,-0.00177868,0,0,-0.000754147,-0.00547705,0.00102164,99.6504,99.7904,99.6185,-0.841095,nan,0.305487,0.305641,0.305663,0.305646,0.30529,0.305641,0.30529,0.305663,0.305646,1,0,0.0020716,0,-0.00100301,-0.000697615,0.000146713,0.00399321,0.00534334,-1.24464e-05,3.18875e-05,2.65009e-08,0.01969,0.00490752,-0.00501792,0.10352,0.0944666,12.7601,12.7609,0,0.13122
0.27,hover,-0.000373123,0.000360726,-0.00128393,-0.00172365,0,0,-0.000603372,-0.00613853,0.000878203,99.6418,99.7818,99.622,-0.80618,nan,0.304026,0.303409,0.305072,0.303137,0.304781,0.303409,0.304781,0.305072,0.303137,1,0,0.0020716,0,-5.24063e-05,-0.00106609,-0.00145343,0.00386344,0.0051819,-1.24464e-05,3.18875e-05,2.65009e-08,0.00776107,0.00732958,0.00279518,0.0564967,0.0958755,12.8161,12.8166,0,0.130347
0.28,hover,-0.000378628,0.000425039,-0.00123033,-0.00170878,0,0,-0.000482369,-0.00679223,0.00216619,99.6336,99.7736,99.6141,-0.776803,nan,0.302563,0.302817,0.302571,0.303127,0.302029,0.302817,0.302029,0.302571,0.303127,1,0,0.00154408,0,-0.00226077,-0.000440481,0.00059126,0.00371808,0.00513057,-1.24478e-05,3.1886e-05,2.64896e-08,0.0180504,0.00285505,1.10705e-05,-0.0316941,0.0482671,12.7711,12.7712,0,0.131657
