t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.21,hold 2.0m,0.00012119,0.000767673,-0.00592791,-0.00400215,0,0,0.00850292,-0.0148726,0.00172734,1.71544,1.85544,1.63214,-0.655199,2,0,0.376361,0.378324,0.376462,0.378481,0.376361,0.378481,0.378324,0.376462,1,0,0.00714294,0,0.000153956,0.000513119,-0.00183481,0.0178068,0.0120207,6.48903e-06,-2.66626e-07,-3.98501e-07,0.0154684,0.00951036,-0.00425214,0.0882535,0.138275,16.8785,16.8793,0,0.441397
0.22,hold 2.0m,0.000213174,0.000920529,-0.00582216,-0.00389262,0,0,0.0100004,-0.01572,0.00293404,1.70964,1.84964,1.62594,-0.583817,2,0,0.372233,0.372487,0.372388,0.372363,0.372233,0.372363,0.372487,0.372388,1,0,0.00687073,0,-0.000775197,6.09797e-05,-0.00010559,0.0174884,0.011698,6.48801e-06,-2.67611e-07,-3.98505e-07,0.0146647,0.0134624,-0.00808182,-0.00144556,0.127759,17.0695,17.07,0,0.442325
0.23,hold 2.0m,0.000320208,0.00108132,-0.00568522,-0.00375283,0,0,0.0114451,-0.0164349,0.00290969,1.70456,1.84456,1.65004,-0.499189,2,0,0.36147,0.360057,0.361599,0.359746,0.36147,0.359746,0.360057,0.361599,1,0,0.00680097,0,-0.00122326,-0.00036112,0.00150433,0.0170714,0.0112888,6.48801e-06,-2.67611e-07,-3.98505e-07,0.0105837,0.0201441,0.00739092,-0.109199,-0.0415876,17.1312,17.1316,0,0.441744
0.24,hold 2.0m,0.000440708,0.00124827,-0.00551195,-0.00361228,0,0,0.0126783,-0.0169334,0.00196126,1.70022,1.84022,1.64542,-0.425398,2,0,0.355603,0.354692,0.355868,0.354436,0.355603,0.354436,0.354692,0.355868,1,0,0.00658728,0,-0.00144974,1.60482e-05,0.00107937,0.0165657,0.0108536,6.48974e-06,-2.65976e-07,-3.98498e-07,0.019968,0.0111551,0.00288025,-0.05267,-0.0847041,17.2407,17.241,0,0.440351
0.25,hold 2.0m,0.000572148,0.00141916,-0.00532979,-0.00346144,0,0,0.0136225,-0.0172148,0.00264557,1.69661,1.83661,1.60444,-0.367687,2,0,0.357337,0.357892,0.357179,0.357557,0.357337,0.357557,0.357892,0.357179,1,0,0.00621481,0,-0.000489513,-0.00098064,-0.000430238,0.0160149,0.0104066,6.48974e-06,-2.65976e-07,-3.98498e-07,0.0171,0.0148113,0.00113899,-0.0498594,-0.100529,17.0706,17.0709,0,0.438838
0.26,hold 2.0m,0.000712069,0.00159191,-0.00511837,-0.00329207,0,0,0.0143458,-0.0173037,0.00247044,1.69372,1.83372,1.60112,-0.294902,2,0,0.352391,0.351244,0.352305,0.351139,0.352391,0.351139,0.351244,0.352305,1,0,0.00605941,0,-5.46295e-05,-0.000378067,0.00106541,0.0153739,0.00990682,6.48921e-06,-2.66454e-07,-3.985e-07,0.0125892,0.020398,-0.000125278,-0.074456,-0.0804654,17.1151,17.1155,0,0.435816
0.27,hold 2.0m,0.000858141,0.0017646,-0.0049212,-0.00314301,0,0,0.0148387,-0.017191,0.00158397,1.69156,1.83156,1.60701,-0.219371,2,0,0.344939,0.343369,0.344378,0.343858,0.344939,0.343858,0.343369,0.344378,1,0,0.00581854,0,0.0029175,-0.000143152,0.000962736,0.0147893,0.00945729,6.48921e-06,-2.66454e-07,-3.985e-07,0.0171597,0.0188318,-0.00163674,0.115333,-0.087976,16.8624,16.8631,0,0.434453
0.28,hold 2.0m,0.0010084,0.00193504,-0.00472442,-0.00301103,0,0,0.0152232,-0.0168647,0.00249893,1.6901,1.8301,1.60517,-0.149707,2,0,0.33758,0.33965,0.337669,0.338683,0.33758,0.338683,0.33965,0.337669,1,0,0.00556726,0,-0.00293496,-0.00174426,-0.00142128,0.014215,0.00904332,6.49429e-06,-2.62143e-07,-3.98484e-07,0.0278198,0.00685816,-0.0133178,-0.0191845,0.0370553,16.6512,16.6512,0,0.433863
0.29,hold 2.0m,0.00116113,0.00210186,-0.00453124,-0.00288018,0,0,0.0152936,-0.0164722,0.00288095,1.68932,1.82932,1.54364,-0.11459,2,0,0.34644,0.346439,0.346274,0.346449,0.34644,0.346449,0.346439,0.346274,1,0,0.00521342,0,0.00048876,-0.000310516,-7.98975e-05,0.013615,0.0086614,6.49429e-06,-2.62143e-07,-3.98484e-07,0.0141923,0.0139155,-0.00343922,0.162505,-0.126238,16.5964,16.5977,0,0.433467
0.3,hold 2.0m,0.00131371,0.00226461,-0.00430504,-0.00275371,0,0,0.0151583,-0.0160342,0.00324301,1.68921,1.82921,1.54283,-0.0479639,2,0,0.34188,0.339754,0.341811,0.339558,0.34188,0.339558,0.339754,0.341811,1,0,0.00512114,0,-0.000350388,-0.000526464,0.00201777,0.0129418,0.00829016,6.48864e-06,-2.66553e-07,-3.98499e-07,0.0178434,0.0193205,0.00323476,0.0305189,-0.0288127,16.3968,16.3969,0,0.431685
