t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.22,hover,0.000255744,0.0331453,-0.00151031,0.0172251,0,0,0.0014515,-0.480697,0.000544016,99.6873,99.8273,99.8635,-0.0647548,nan,0.311017,0.317772,0.320105,0.301913,0.304528,0.317772,0.304528,0.320105,0.301913,1,0,0.0170969,0,0.000751136,-0.0595652,-0.0021746,0.00448417,-0.0512468,0,0,0,0.00908814,0.481161,0.000763134,0.12145,-0.0857473,12.2577,12.2586,0,0.917836
0.23,hover,0.000267821,0.0380323,-0.00149084,0.0201765,0,0,0.00101458,-0.496583,0.0018054,99.6777,99.8177,99.8629,-0.0542185,nan,0.309722,0.318314,0.317942,0.301526,0.301372,0.318314,0.301372,0.317942,0.301526,1,0,0.0200613,0,0.00057968,-0.0632043,0.000230992,0.00446902,-0.0600794,0,0,0,0.00373769,0.499234,-0.000580956,0.0619063,-0.0273406,12.4903,12.4905,0,1.0281
0.24,hover,0.000275125,0.0430517,-0.00139781,0.0232585,0,0,0.000568529,-0.506903,0.00223093,99.6683,99.8083,99.8624,-0.0406924,nan,0.308358,0.317475,0.317055,0.299497,0.299684,0.317475,0.299684,0.317055,0.299497,1,0,0.023151,0,0.0016093,-0.0669788,0.000102256,0.00426482,-0.0693185,0,0,0,0.00900583,0.499751,-0.00397713,0.043364,0.0488534,12.5394,12.5395,0,1.1382
0.25,hover,0.000278257,0.0481485,-0.00138865,0.0263904,0,0,0.00021696,-0.511844,0.00224864,99.6592,99.7992,99.8621,-0.0245807,nan,0.306948,0.316753,0.315415,0.298441,0.297467,0.316753,0.297467,0.315415,0.298441,1,0,0.0262496,0,0.000967117,-0.0687051,0.00101605,0.00414308,-0.0787141,0,0,0,0.000207092,0.502627,0.00149197,0.0495015,-0.0457519,12.6628,12.6629,0,1.25039
0.26,hover,0.000277745,0.053271,-0.00149316,0.0295063,0,0,-0.000140613,-0.511925,0.00196565,99.6504,99.7904,99.8618,-0.00626792,nan,0.305508,0.314917,0.314692,0.296591,0.296121,0.314917,0.296121,0.314692,0.296591,1,0,0.0293703,0,-0.000648474,-0.0699124,0.000305268,0.00450636,-0.0880691,0,0,0,0.00433152,0.497206,-0.00364655,0.0811287,0.0143473,12.6906,12.6909,0,1.3655
0.27,hover,0.000273935,0.0583731,-0.00152488,0.0326013,0,0,-0.000434016,-0.507557,0.00240977,99.6418,99.7818,99.8618,0.0141007,nan,0.304055,0.313389,0.312752,0.295313,0.295056,0.313389,0.295056,0.312752,0.295313,1,0,0.0324775,0,0.00100947,-0.0677815,0.000393104,0.00469205,-0.0973151,0,0,0,0.00700405,0.509434,0.0073745,-0.0146072,0.135683,12.8408,12.8416,0,1.48031
0.28,hover,0.000267897,0.0634127,-0.00152438,0.0356072,0,0,-0.000586436,-0.4994,0.00183554,99.6336,99.7736,99.862,0.0360938,nan,0.3026,0.311834,0.31223,0.293498,0.29313,0.311834,0.29313,0.31223,0.293498,1,0,0.0354942,0,-0.00202481,-0.0709352,-1.21457e-05,0.00462524,-0.106374,0,0,0,0.00718717,0.492214,0.00131272,-0.0192199,0.0437339,12.7526,12.7527,0,1.59655
0.29,hover,0.000259692,0.0683549,-0.00151181,0.0385386,0,0,-0.00083251,-0.487971,0.00193093,99.6256,99.7656,99.8625,0.0594299,nan,0.301155,0.31029,0.310267,0.29273,0.291619,0.31029,0.291619,0.310267,0.29273,1,0,0.0384293,0,-0.00288773,-0.0686062,0.000498266,0.0045525,-0.115193,0,0,0,0.0119581,0.477148,0.0114968,0.116611,-0.0171702,12.6903,12.6909,0,1.71147
0.3,hover,0.00024909,0.0731698,-0.00151906,0.0413595,0,0,-0.00104596,-0.473886,0.00179464,99.618,99.758,99.8632,0.0837771,nan,0.299727,0.308466,0.308902,0.290988,0.290834,0.308466,0.290834,0.308902,0.290988,1,0,0.0412367,0,-0.0015631,-0.0673531,-0.000124296,0.0045419,-0.123667,0,0,0,0.00524885,0.468191,0.00868418,-0.0446833,-0.0522291,12.6546,12.6548,0,1.82552
0.31,hover,0.000236634,0.0778332,-0.00145078,0.0440149,0,0,-0.00118253,-0.457671,0.00131694,99.6106,99.7506,99.8641,0.108885,nan,0.298323,0.305629,0.308704,0.288398,0.290837,0.305629,0.290837,0.308704,0.288398,1,0,0.0439082,0,-0.00168862,-0.0665043,-0.00242298,0.00433074,-0.131659,0,0,0,0.0137506,0.447824,0.0155346,-0.103846,-0.079226,12.6669,12.6676,0,1.94017
