t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
7.12,level,-0.995527,0.0393903,-0.0962438,0.00442139,0,0,0.293808,0.0122748,0.00124126,96.9949,97.1349,99.0778,1.42282,nan,0.415117,0.414377,0.415465,0.414782,0.415633,0.414377,0.415633,0.415465,0.414782,1,0,0.096541,0,-0.000627379,0.00108624,-0.000852751,0.28919,-0.013313,-0.0804254,0.000683887,3.81491e-05,0.30124,-0.02209,0.00479641,-0.26678,-1.23422,12.2368,12.3017,0,51.5482
7.13,level,-0.992486,0.0393109,-0.0923282,0.00428094,0,0,0.313457,0.0118212,0.00192635,96.9641,97.1041,99.0696,1.43147,nan,0.416147,0.414483,0.417625,0.4167,0.415579,0.414483,0.415579,0.417625,0.4167,1,0,0.0926325,0,-0.0113066,0.000326132,-0.000888431,0.277502,-0.0128767,-0.0804254,0.000683887,3.81491e-05,0.331574,-0.0128425,0.000403194,-0.251982,-1.23272,12.1468,12.2118,0,51.5985
7.14,level,-0.989283,0.0392274,-0.0882541,0.00414328,0,0,0.325902,0.0114318,0.00210185,96.9332,97.0732,99.084,1.4571,nan,0.417139,0.415365,0.418632,0.418525,0.41584,0.415365,0.41584,0.418632,0.418525,1,0,0.0885573,0,-0.0157896,0.000697794,-0.000255443,0.265294,-0.0124621,-0.0804252,0.000683917,3.81183e-05,0.33258,-0.0129764,0.00285483,-0.249242,-1.3272,12.3018,12.3757,0,51.6486
7.15,level,-0.985987,0.0391496,-0.0841332,0.0039872,0,0,0.331802,0.0110557,0.0018602,96.9021,97.0421,99.0434,1.4433,nan,0.418092,0.416179,0.419738,0.419766,0.416498,0.416179,0.416498,0.419738,0.419766,1,0,0.0844352,0,-0.0181115,0.000657742,-0.000127901,0.252952,-0.0119931,-0.0804252,0.000683917,3.81183e-05,0.338866,-0.0132644,-4.43168e-05,-0.183609,-1.45177,12.3627,12.449,0,51.6961
7.16,level,-0.982662,0.0390741,-0.079977,0.00383787,0,0,0.331746,0.0106707,0.002039,96.8708,97.0108,99.058,1.47014,nan,0.419006,0.418717,0.419343,0.422181,0.415604,0.418717,0.415604,0.419343,0.422181,1,0,0.0802768,0,-0.0191053,-0.000521071,0.00261552,0.240501,-0.0115588,-0.0804249,0.000683974,3.80753e-05,0.343188,-0.0226151,-0.00855825,-0.190029,-1.50219,12.5287,12.6198,0,51.744
7.17,level,-0.979362,0.0390049,-0.0758152,0.00368856,0,0,0.326433,0.0102618,0.00113082,96.8393,96.9793,98.9946,1.44085,nan,0.419881,0.418429,0.421469,0.421649,0.417806,0.418429,0.417806,0.421469,0.421649,1,0,0.0761044,0,-0.0182577,-0.00083808,0.000353239,0.22801,-0.0110964,-0.0804249,0.000683974,3.80753e-05,0.333503,-0.0141135,-0.00481404,-0.118859,-1.44408,12.4172,12.5014,0,51.7936
7.18,level,-0.976137,0.0389389,-0.0717133,0.00356368,0,0,0.316869,0.00988379,0.00180783,96.8076,96.9476,99.0092,1.46845,nan,0.42072,0.419344,0.421799,0.424313,0.417259,0.419344,0.417259,0.421799,0.424313,1,0,0.0720084,0,-0.0252233,0.000814323,0.00202139,0.215694,-0.0107122,-0.0804247,0.000684029,3.8042e-05,0.320419,-0.00936232,0.00760485,-0.120772,-1.29306,12.5382,12.6053,0,51.844
7.19,level,-0.973026,0.0388725,-0.06775,0.00341836,0,0,0.303743,0.00952751,0.001324,96.7758,96.9158,98.963,1.45246,nan,0.421523,0.418786,0.423961,0.423332,0.419854,0.418786,0.419854,0.423961,0.423332,1,0,0.0680235,0,-0.0229544,0.000831731,-0.000745318,0.203799,-0.0102818,-0.0804247,0.000684029,3.8042e-05,0.312321,-0.0130805,-0.00139559,-0.150886,-1.33272,12.6552,12.726,0,51.893
7.2,level,-0.970058,0.0388068,-0.063918,0.00329697,0,0,0.288018,0.00924374,0.00193329,96.7438,96.8838,98.9776,1.48106,nan,0.422292,0.419925,0.424305,0.424345,0.420444,0.419925,0.420444,0.424305,0.424345,1,0,0.0641927,0,-0.0219683,0.00105817,-0.000210737,0.1923,-0.00992461,-0.0804245,0.000684068,3.80234e-05,0.306155,-0.018547,0.00176925,-0.229809,-1.46647,12.5171,12.6048,0,51.9427
7.21,level,-0.967258,0.0387361,-0.0602653,0.00316906,0,0,0.270384,0.00898839,0.00280477,96.7117,96.8517,98.9584,1.48524,nan,0.423031,0.422119,0.423943,0.425897,0.420021,0.422119,0.420021,0.423943,0.425897,1,0,0.0605334,0,-0.0204247,-0.000273329,0.00178091,0.181311,-0.00954629,-0.0804245,0.000684068,3.80234e-05,0.281599,-0.0229271,0.0064767,-0.209479,-1.56954,12.7472,12.8451,0,51.9917
7.22,level,-0.96464,0.0386681,-0.0567887,0.00304817,0,0,0.25167,0.0087106,0.00160798,96.6794,96.8194,98.9734,1.51427,nan,0.423741,0.421769,0.425766,0.42504,0.422251,0.421769,0.422251,0.425766,0.42504,1,0,0.0570494,0,-0.0180036,-0.000462624,-0.000531259,0.170854,-0.00917155,-0.0804243,0.000684153,3.79891e-05,0.260338,-0.0142645,-0.0110196,-0.156792,-1.45586,12.6344,12.719,0,52.0411
7.23,level,-0.962211,0.0386048,-0.0535139,0.00292108,0,0,0.232602,0.00831873,0.00146605,96.647,96.787,98.9257,1.49802,nan,0.424426,0.421701,0.427008,0.425061,0.423798,0.421701,0.423798,0.427008,0.425061,1,0,0.0537525,0,-0.0174267,0.000284399,-0.00177724,0.161008,-0.00877367,-0.0804243,0.000684153,3.79891e-05,0.243641,-0.00443545,0.00505011,-0.137119,-1.35601,12.769,12.8416,0,52.0897
