t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.11,level,-1.25674e-05,1.29066e-05,0.000547139,-0.000441632,0,0,-0.000848252,-0.000878103,0.000733681,99.8015,99.9415,99.6003,-0.974407,nan,0.310324,0.309488,0.310531,0.31037,0.310431,0.309488,0.310431,0.310531,0.31037,1,0,0,0,-0.00260338,0.00148188,-0.000484708,-0.00164568,0.00130049,3.26325e-11,-7.28152e-13,-3.57958e-15,-0.00284111,-0.0162743,0.0012588,-0.0238748,-0.099993,4.99769,4.99875,0,0.0413117
0.12,level,-2.30081e-05,2.42383e-05,0.00057386,-0.000465877,0,0,-0.00128752,-0.00145516,0.000533909,99.7916,99.9316,99.5903,-1.01676,nan,0.312398,0.31081,0.313627,0.311229,0.313565,0.31081,0.313565,0.313627,0.311229,1,0,0,0,-0.00127426,0.000674358,-0.00226519,-0.00172158,0.00140128,2.57598e-10,2.20498e-10,-9.99284e-14,-4.2131e-06,0.00242871,-0.00250349,0.0392517,-0.0884729,6.07973,6.0805,0,0.0442501
0.13,level,-3.85149e-05,4.20746e-05,0.00062013,-0.000485635,0,0,-0.00187615,-0.00213245,0.00109289,99.7814,99.9214,99.6324,-1.04062,nan,0.313913,0.313734,0.313891,0.313988,0.313787,0.313734,0.313787,0.313891,0.313988,1,0,0,0,-0.000949819,0.000282277,1.93565e-05,-0.00186084,0.00145662,2.57598e-10,2.20498e-10,-9.99284e-14,-0.000303015,-0.000193433,-0.00510038,-0.11915,-0.049671,7.21863,7.21978,0,0.048356
0.14,level,-6.04421e-05,6.64334e-05,-0.00628522,0.0079245,0,0,-0.00255392,-0.00275799,0.00129426,99.7709,99.9109,99.6218,-1.06099,nan,0.314917,0.314784,0.315534,0.313343,0.315854,0.314784,0.315854,0.315534,0.313343,1,0,0.0101252,0,0.00467222,-0.00212505,-0.00143309,0.0188722,-0.0237902,9.66302e-06,-1.17491e-05,2.96421e-09,0.011285,-0.0111723,0.0122283,-0.0277766,-0.0057898,8.24542,8.24547,0,0.574378
0.15,level,-8.81807e-05,9.59485e-05,-0.00317171,0.00296869,0,0,-0.00295133,-0.0030303,0.000821939,99.7602,99.9002,99.6891,-1.05888,nan,0.315466,0.31557,0.315514,0.315445,0.315265,0.31557,0.315265,0.315514,0.315445,1,0,0.0041432,0,-0.000329348,-0.000708943,0.000103823,0.00951699,-0.00889364,5.43891e-06,-2.0221e-06,-2.58716e-07,0.00125324,0.00828522,0.00277377,-0.101106,-0.0947524,9.15494,9.15599,0,0.241465
0.16,level,-0.00011871,0.000125474,-0.00128459,0.00343895,0,0,-0.00313039,-0.0028035,0.000853137,99.7495,99.8895,99.6784,-1.06235,nan,0.315615,0.315039,0.316487,0.314694,0.316246,0.315039,0.316246,0.316487,0.314694,1,0,0.00365396,0,0.000276711,-0.00111057,-0.00131899,0.00386405,-0.010324,-4.65832e-07,-1.41145e-06,-3.46744e-07,0.00685502,-0.00479117,0.00506266,-0.0995413,-0.142743,9.86114,9.86268,0,0.201256
0.17,level,-0.000150449,0.000151165,-0.000234996,0.00216615,0,0,-0.00324808,-0.0022934,0.00135556,99.7388,99.8788,99.6658,-1.05922,nan,0.315422,0.315227,0.315847,0.315095,0.315588,0.315227,0.315588,0.315847,0.315095,1,0,0.0020716,0,-0.000333876,-0.000740123,-0.000489481,0.000718726,-0.00650323,-5.57631e-06,5.52981e-06,-3.85612e-07,0.00916185,-0.00317949,-0.00340905,-0.0292268,-0.18032,10.5052,10.5068,0,0.115548
0.18,level,-0.000183747,0.000171202,-0.00070802,0.000341169,0,0,-0.00343851,-0.00165179,0.000629446,99.7282,99.8682,99.6553,-1.04984,nan,0.314939,0.315312,0.314963,0.314846,0.314757,0.315312,0.314757,0.314963,0.314846,1,0,0,0,0.000689561,-0.00127204,0.000192458,0.00212968,-0.00101808,1.00151e-06,2.37151e-05,-7.43563e-07,0.00374833,0.0036371,0.00735469,-0.0291891,-0.113502,10.9943,10.9949,0,0.0315823
0.19,level,-0.000219092,0.000184367,-0.00105131,-0.00152065,0,0,-0.00361789,-0.00094889,0.00198693,99.7177,99.8577,99.7262,-1.01415,nan,0.314215,0.314414,0.314002,0.314487,0.314123,0.314414,0.314123,0.314002,0.314487,1,0,0.000976562,0,0.000126331,0.000370291,0.000341002,0.00314002,0.00454729,6.11564e-06,4.75045e-05,-9.52535e-07,-0.0092601,-0.00972581,0.000274464,-0.0259438,0.00653422,11.4865,11.4865,0,0.108721
0.2,level,-0.000255778,0.000191684,-0.00124644,-0.00111369,0,0,-0.00368397,-0.000567439,0.00129386,99.7074,99.8474,99.7162,-0.995861,nan,0.313294,0.313666,0.312643,0.313946,0.313124,0.313666,0.313124,0.312643,0.313946,1,0,0.00154408,0,0.000531044,0.00144114,0.00081072,0.00373122,0.00332274,8.82994e-06,4.03133e-05,-1.03776e-06,-0.00538884,-0.0121761,0.00358878,0.0825,-0.054468,11.7869,11.7873,0,0.0939098
0.21,level,-0.000292365,0.000197157,-0.00120389,-0.00115018,0,0,-0.003656,-0.000578012,0.0013409,99.6972,99.8372,99.7169,-0.971036,nan,0.312215,0.311807,0.31275,0.311793,0.31274,0.311807,0.31274,0.31275,0.311793,1,0,0.00154408,0,9.47845e-06,-4.46871e-05,-0.000830577,0.00362262,0.00343763,8.82994e-06,4.03133e-05,-1.03776e-06,0.00730581,-0.00855676,-0.00337141,0.0321008,-0.132157,12.108,12.1088,0,0.0932236
0.22,level,-0.000328799,0.000203639,-0.00117791,-0.00118359,0,0,-0.00364032,-0.000752019,0.00127099,99.6873,99.8273,99.7073,-0.947051,nan,0.311012,0.310081,0.311905,0.310203,0.312111,0.310081,0.312111,0.311905,0.310203,1,0,0.00154408,0,0.000222535,0.000621453,-0.00164097,0.00352957,0.0035594,8.8268e-06,4.03109e-05,-1.03778e-06,-0.00277323,0.00580585,-0.0109369,0.0457633,-0.129221,12.2765,12.2772,0,0.0932119
0.23,level,-0.000365198,0.000212922,-0.00116384,-0.00119595,0,0,-0.00360864,-0.00114581,0.00188029,99.6777,99.8177,99.7661,-0.896157,nan,0.309715,0.308779,0.310545,0.309162,0.31064,0.308779,0.31064,0.310545,0.309162,1,0,0.00154408,0,-0.000763906,0.000905273,-0.00142567,0.00349535,0.0035943,8.8268e-06,4.03109e-05,-1.03778e-06,0.00256356,0.00433378,0.00755649,0.10603,-0.0170249,12.4434,12.4439,0,0.0928151
0.24,level,-0.000400866,0.000226895,-0.00113346,-0.00122178,0,0,-0.00351905,-0.00172788,0.00263944,99.6683,99.8083,99.7572,-0.868723,nan,0.308348,0.308893,0.307878,0.308896,0.308002,0.308893,0.308002,0.307878,0.308896,1,0,0.00154408,0,0.000320233,0.000240262,0.000838404,0.00340534,0.003661,8.82497e-06,4.03095e-05,-1.03779e-06,0.00332606,-0.00286094,0.00519394,0.0920669,-0.00358276,12.5919,12.5922,0,0.0930406
0.25,level,-0.000435453,0.000247368,-0.00112645,-0.0012458,0,0,-0.00337265,-0.00242341,0.0018488,99.6592,99.7992,99.7825,-0.82605,nan,0.306932,0.307702,0.30636,0.307403,0.30655,0.307702,0.30655,0.30636,0.307403,1,0,0.00154408,0,0.0012982,-0.000205812,0.000964905,0.00338916,0.00374685,8.82497e-06,4.03095e-05,-1.03779e-06,0.00655647,0.00633085,0.00258414,0.089705,0.013252,12.6656,12.666,0,0.0942998
0.26,level,-0.000468169,0.000274878,-0.00111568,-0.00124366,0,0,-0.00313099,-0.00313796,0.00156231,99.6504,99.7904,99.7744,-0.796917,nan,0.305487,0.305616,0.305766,0.305228,0.305629,0.305616,0.305629,0.305766,0.305228,1,0,0.00154408,0,0.000665997,-0.000994117,-0.000242224,0.00335385,0.00373732,8.82604e-06,4.03103e-05,-1.03779e-06,0.00454187,0.0042745,-0.00281425,0.0892375,0.113047,12.7464,12.7472,0,0.0946184
0.27,level,-0.000498331,0.000309693,-0.00110497,-0.00123071,0,0,-0.00289583,-0.00386268,0.00135727,99.6418,99.7818,99.7492,-0.775805,nan,0.304026,0.304137,0.304085,0.303846,0.304331,0.304137,0.304331,0.304085,0.303846,1,0,0.00154408,0,0.00142626,-8.62175e-05,-0.00019031,0.0033246,0.00368502,8.82604e-06,4.03103e-05,-1.03779e-06,0.00646951,-0.00469196,-0.00935839,0.0484844,-0.0156461,12.8223,12.8224,0,0.0948922
0.28,level,-0.000526008,0.000351492,-0.00108103,-0.00125195,0,0,-0.0026138,-0.00455529,0.00186799,99.6336,99.7736,99.7416,-0.746568,nan,0.302563,0.301618,0.303702,0.301491,0.303734,0.301618,0.303734,0.303702,0.301491,1,0,0.00154408,0,0.000421001,-0.000179578,-0.00190221,0.00324629,0.00375862,8.82903e-06,4.03126e-05,-1.03776e-06,0.00213583,0.00189026,-0.0060035,0.0121842,0.0529631,12.7981,12.7982,0,0.097258
0.29,level,-0.000550883,0.0004009,-0.00104462,-0.00124009,0,0,-0.00235906,-0.00536113,0.00208166,99.6257,99.7657,99.6913,-0.740244,nan,0.301107,0.300441,0.301907,0.300052,0.302318,0.300441,0.302318,0.301907,0.300052,1,0,0.00154408,0,0.00212364,4.23222e-05,-0.00164048,0.00312823,0.00372001,8.82903e-06,4.03126e-05,-1.03776e-06,-0.00375137,-0.000118538,-0.0104894,-0.0889602,0.0353458,12.7477,12.748,0,0.0982268
0.3,level,-0.000573449,0.000458083,-0.00100337,-0.00123879,0,0,-0.00213263,-0.00612409,0.00256032,99.618,99.758,99.684,-0.711016,nan,0.299666,0.299411,0.300096,0.299608,0.299838,0.299411,0.299838,0.300096,0.299608,1,0,0,0,-0.00120894,-0.000115142,-0.000402047,0.00302788,0.00370816,8.82748e-06,4.03114e-05,-1.03778e-06,0.0118635,-0.00543268,0.00370577,-0.0675991,-0.0519229,12.5923,12.5926,0,0.100339
