t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
6.42,climb,-0.0201716,0.389676,-0.000204754,0.0345261,0,0,-0.00524823,-0.0234474,0.000899431,0.945078,1.08508,1.44629,0.779615,nan,0.293106,0.298835,0.298632,0.288043,0.286896,0.298835,0.286896,0.298632,0.288043,1,0,0.0345133,0,-0.00250318,-0.0426848,0.00059331,0.000619043,-0.103576,0.00120051,0.0338307,5.51291e-05,0.00432984,0.0321993,0.0070652,-0.933869,0.0715933,10.1239,10.1671,0,20.3781
6.43,climb,-0.0202293,0.389911,-0.000212141,0.0344202,0,0,-0.00520982,-0.0236969,0.00177136,0.945534,1.08553,1.43664,0.770812,nan,0.293203,0.298255,0.29904,0.287304,0.288196,0.298255,0.288196,0.29904,0.287304,1,0,0.0344165,0,0.000282366,-0.0412957,-0.000737095,0.000643123,-0.103267,0.00120051,0.0338307,5.51291e-05,0.00603076,0.0265524,-0.0049663,-0.873872,-0.0247276,10.1041,10.1419,0,20.3978
6.44,climb,-0.0202888,0.390149,-0.00020137,0.0342974,0,0,-0.00513953,-0.0239717,0.00140024,0.945983,1.08598,1.44437,0.774554,nan,0.293301,0.298925,0.299181,0.287539,0.287538,0.298925,0.287538,0.299181,0.287539,1,0,0.0342915,0,-0.000684578,-0.0436345,-0.00011221,0.00060383,-0.102914,0.00120051,0.0338307,5.51291e-05,0.00108269,0.0158977,0.00324264,-0.848504,-0.0194356,10.161,10.1964,0,20.4186
6.45,climb,-0.0203481,0.390389,-0.000183151,0.0342018,0,0,-0.00510753,-0.0241414,0.0013824,0.946427,1.08643,1.42035,0.755335,nan,0.293398,0.298473,0.299734,0.287217,0.288149,0.298473,0.288149,0.299734,0.287217,1,0,0.034215,0,-0.000875686,-0.0432793,-0.000963623,0.000547168,-0.102625,0.00120051,0.0338307,5.51291e-05,-0.000517192,0.0174917,0.0104389,-0.942823,0.0952922,10.2474,10.2911,0,20.438
6.46,climb,-0.0204065,0.390631,-0.000178578,0.0340583,0,0,-0.00500701,-0.0242809,0.00156098,0.946863,1.08686,1.42792,0.759159,nan,0.293496,0.299141,0.299,0.287659,0.288164,0.299141,0.288164,0.299,0.287659,1,0,0.0340473,0,0.00171128,-0.0422875,-0.000159834,0.000534332,-0.102187,0.00120051,0.0338307,5.51291e-05,0.000703056,0.0223202,-0.00822753,-0.905462,0.0712648,10.1863,10.2267,0,20.4603
6.47,climb,-0.0204642,0.390874,-0.000149498,0.033966,0,0,-0.00480949,-0.0243777,0.0021211,0.947293,1.08729,1.42069,0.752205,nan,0.293594,0.299694,0.29883,0.28857,0.287262,0.299694,0.287262,0.29883,0.28857,1,0,0.0339491,0,-0.00117486,-0.0429979,0.000954954,0.000450213,-0.101905,0.00120051,0.0338307,5.51291e-05,0.00269702,0.0255131,-0.00644865,-0.886518,-0.0463266,10.1882,10.2268,0,20.4797
6.48,climb,-0.0205205,0.391117,-0.000163017,0.0338486,0,0,-0.00473666,-0.0243389,0.00145657,0.947717,1.08772,1.42823,0.755805,nan,0.293692,0.299837,0.298934,0.288587,0.287391,0.299837,0.287391,0.298934,0.288587,1,0,0.0338507,0,-0.000775066,-0.0431873,0.000922551,0.00048648,-0.101554,0.00120051,0.0338307,5.51291e-05,-0.000176012,0.0251639,-0.00581951,-1.00649,-0.0344163,10.1644,10.2141,0,20.5005
6.49,climb,-0.0205733,0.391359,-0.000205853,0.0336966,0,0,-0.00467683,-0.0240001,0.000777411,0.948133,1.08813,1.43364,0.757925,nan,0.293792,0.299903,0.2989,0.288486,0.287861,0.299903,0.287861,0.2989,0.288486,1,0,0.0336741,0,0.00100312,-0.0425501,0.000715326,0.000610262,-0.1011,0.00120051,0.0338307,5.51291e-05,-0.00332437,0.0242294,-0.00486835,-0.924248,-0.033407,10.1528,10.1948,0,20.5231
6.5,climb,-0.0206238,0.391597,-0.000214539,0.0335605,0,0,-0.00448816,-0.0235562,0.000533869,0.948544,1.08854,1.44124,0.76151,nan,0.293895,0.299552,0.299809,0.288124,0.288074,0.299552,0.288074,0.299809,0.288124,1,0,0.0335535,0,-0.000812766,-0.0438892,-9.08561e-05,0.000632259,-0.10068,0.00120051,0.0338307,5.51291e-05,-0.00659611,0.0320225,0.0120306,-0.870975,-0.0262414,10.1485,10.1858,0,20.5446
6.51,climb,-0.020673,0.391829,-0.000224806,0.0334213,0,0,-0.00439104,-0.0228414,0.000953511,0.948947,1.08895,1.44439,0.761959,nan,0.293999,0.300024,0.299111,0.288813,0.288027,0.300024,0.288027,0.299111,0.288813,1,0,0.0334111,0,0.000336448,-0.0422423,0.000746685,0.000678545,-0.100293,0.00120051,0.0338307,5.51291e-05,0.00412707,0.0116534,0.000508103,-0.881886,-0.0805749,10.1212,10.1598,0,20.566
6.52,climb,-0.0207211,0.392053,-0.000240343,0.0332607,0,0,-0.00429534,-0.0219643,0.000533583,0.949343,1.08934,1.45202,0.765336,nan,0.294105,0.299539,0.299674,0.288389,0.288797,0.299539,0.288797,0.299674,0.288389,1,0,0.0332609,0,0.000724276,-0.0417367,-0.000239133,0.000723481,-0.0997971,0.00120051,0.0338307,5.51291e-05,0.00336144,0.020771,-0.00976008,-0.854183,-0.0407189,10.0103,10.0468,0,20.5881
6.53,climb,-0.0207679,0.392268,-0.00023025,0.0330839,0,0,-0.00423806,-0.0210232,0.000968798,0.949732,1.08973,1.45756,0.767534,nan,0.294212,0.299374,0.300195,0.288125,0.289135,0.299374,0.289135,0.300195,0.288125,1,0,0.0330884,0,0.000501667,-0.0422705,-0.000804571,0.000695692,-0.0992866,0.00120051,0.0338307,5.51291e-05,0.0047802,0.00748111,-0.00278335,-0.981388,-0.139608,10.1133,10.1618,0,20.6107
6.54,climb,-0.0208172,0.392473,-0.000239223,0.032908,0,0,-0.00420546,-0.0200047,0.00164327,0.950114,1.09011,1.46525,0.771018,nan,0.294321,0.301093,0.298575,0.290105,0.287489,0.301093,0.287489,0.298575,0.290105,1,0,0.0329078,0,-0.000260585,-0.0418251,0.00225604,0.00071142,-0.0987389,0.00120051,0.0338307,5.51291e-05,-0.00324573,0.0208737,0.0144365,-0.914039,-0.0524593,10.1162,10.1575,0,20.6326
6.55,climb,-0.0208652,0.392667,-0.000210907,0.0327263,0,0,-0.0042471,-0.0187685,0.000878377,0.950488,1.09049,1.45796,0.763536,nan,0.29443,0.2994,0.300205,0.288072,0.290021,0.2994,0.290021,0.300205,0.288072,1,0,0.0327334,0,0.00303556,-0.0407606,-0.00121024,0.000641894,-0.0982058,0.00120051,0.0338307,5.51291e-05,0.00748968,0.012929,-3.18467e-05,-1.06098,-0.0761006,10.1416,10.1973,0,20.6543
6.56,climb,-0.0209146,0.392849,-0.000211517,0.0325287,0,0,-0.00429189,-0.0175027,0.00189253,0.950856,1.09086,1.46561,0.767004,nan,0.29454,0.299888,0.300014,0.288807,0.289428,0.299888,0.289428,0.300014,0.288807,1,0,0.0325362,0,0.00131246,-0.0410547,-0.000327937,0.000631582,-0.0976212,0.00120051,0.0338307,5.51291e-05,-0.000708301,0.00760994,0.00302089,-0.935017,-0.105856,10.1863,10.2296,0,20.6761
6.57,climb,-0.0209672,0.393017,-0.000205811,0.03231,0,0,-0.00421242,-0.0161898,0.00141406,0.951216,1.09122,1.45418,0.756638,nan,0.29465,0.30031,0.299987,0.289284,0.288997,0.30031,0.288997,0.299987,0.289284,1,0,0.0323082,0,9.34858e-05,-0.0417156,0.000267962,0.000620259,-0.0969692,0.00120051,0.0338307,5.51291e-05,0.00305652,0.00480898,0.00592828,-0.878936,-0.11059,10.1308,10.1695,0,20.6985
6.58,climb,-0.0210171,0.393172,-0.000213768,0.0321016,0,0,-0.00416553,-0.0147744,0.00149266,0.951568,1.09157,1.46177,0.760082,nan,0.29476,0.300157,0.300126,0.288688,0.290047,0.300157,0.290047,0.300126,0.288688,1,0,0.0321232,0,0.00368752,-0.0408295,-0.000583769,0.00063055,-0.0963405,0.00120051,0.0338307,5.51291e-05,-0.00574365,0.00720124,-0.00189042,-0.93945,-0.137379,10.1315,10.1759,0,20.7194
6.59,climb,-0.0210659,0.393312,-0.000179295,0.0318514,0,0,-0.00418164,-0.013277,0.00133753,0.951914,1.09191,1.4423,0.743813,nan,0.294869,0.300166,0.300267,0.289833,0.289188,0.300166,0.289188,0.300267,0.289833,1,0,0.0318548,0,-0.00198051,-0.0405717,0.000239134,0.000541558,-0.0955838,0.00120051,0.0338307,5.51291e-05,0.00406338,0.0114171,-0.00863538,-1.02383,-0.126856,10.127,10.1794,0,20.742
6.6,climb,-0.0211151,0.393438,-0.000178254,0.0315879,0,0,-0.00433677,-0.0118765,0.000431865,0.952252,1.09225,1.44976,0.747347,nan,0.294978,0.30034,0.300319,0.289175,0.290055,0.30034,0.290055,0.300319,0.289175,1,0,0.0316069,0,0.00238779,-0.0406029,-0.000377616,0.000534459,-0.0947991,0.00120051,0.0338307,5.51291e-05,0.00131014,0.00754557,-0.00559854,-1.05787,-0.0592047,10.1746,10.2296,0,20.7644
6.61,climb,-0.0211633,0.39355,-0.00015398,0.0313202,0,0,-0.00444388,-0.010669,0.00039587,0.952583,1.09258,1.44007,0.738327,nan,0.295085,0.299097,0.30154,0.288926,0.290757,0.299097,0.290757,0.30154,0.288926,1,0,0.0313113,0,-0.00162391,-0.0397045,-0.00187821,0.000469354,-0.0939993,0.00120051,0.0338307,5.51291e-05,0.00641883,0.00551876,-0.00505881,-1.04412,-0.216036,10.1369,10.1928,0,20.7863
6.62,climb,-0.021212,0.393652,-0.000151536,0.0310593,0,0,-0.00474516,-0.00960858,0.00038203,0.952906,1.09291,1.44747,0.741666,nan,0.295192,0.301303,0.299501,0.290782,0.289159,0.301303,0.289159,0.299501,0.290782,1,0,0.0310436,0,0.000475107,-0.03953,0.00150535,0.000443201,-0.0932114,0.00120051,0.0338307,5.51291e-05,-0.00670624,0.00899507,0.0132035,-1.14253,-0.147812,10.1842,10.2491,0,20.8072
6.63,climb,-0.0212624,0.393744,-0.000125361,0.0307312,0,0,-0.00501393,-0.0087293,0.000160789,0.953223,1.09322,1.43274,0.729076,nan,0.295297,0.300939,0.300236,0.290219,0.289772,0.300939,0.289772,0.300236,0.290219,1,0,0.0307194,0,0.000678746,-0.0401392,0.000505857,0.000369382,-0.0922411,0.00120051,0.0338307,5.51291e-05,-0.00307208,-0.000371556,-0.00345003,-1.10645,-0.032875,10.0554,10.1161,0,20.8315
6.64,climb,-0.0213149,0.393827,-0.000123901,0.0304452,0,0,-0.00533866,-0.007997,0.000104243,0.953533,1.09353,1.44004,0.732485,nan,0.295401,0.300416,0.301076,0.290035,0.290058,0.300416,0.290058,0.301076,0.290035,1,0,0.0304465,0,-0.00169038,-0.0405468,-0.000300508,0.000362468,-0.0913843,0.00120051,0.0338307,5.51291e-05,-0.00512151,-0.000956132,0.00823047,-1.10487,-0.0549348,10.0792,10.1398,0,20.8528
6.65,climb,-0.0213711,0.393905,-8.80265e-05,0.0300527,0,0,-0.00578791,-0.00754605,-0.00038797,0.953836,1.09384,1.41092,0.709619,nan,0.295506,0.301188,0.300186,0.290721,0.289909,0.301188,0.289909,0.300186,0.290721,1,0,0.0300603,0,0.000506818,-0.0393056,0.000797253,0.000275338,-0.0902003,0.00120051,0.0338307,5.51291e-05,0.00845149,0.00346471,0.0105987,-0.997323,-0.114977,10.0448,10.0949,0,20.88
6.66,climb,-0.0214293,0.393979,-0.000125549,0.0297467,0,0,-0.00602217,-0.00742775,-0.000128345,0.954131,1.09413,1.41803,0.712928,nan,0.295611,0.300519,0.301154,0.289825,0.290926,0.300519,0.290926,0.301154,0.289825,1,0,0.0297253,0,0.00123575,-0.0396411,-0.000763076,0.00038414,-0.0892671,0.00120051,0.0338307,5.51291e-05,0.00623929,0.0136979,0.00143982,-1.04958,-0.0901039,10.0786,10.1335,0,20.9018
6.67,climb,-0.0214918,0.394054,-0.000148979,0.0294058,0,0,-0.00604851,-0.00760877,0.00100619,0.95442,1.09442,1.41326,0.707748,nan,0.295716,0.300211,0.301436,0.290486,0.290711,0.300211,0.290711,0.301436,0.290486,1,0,0.0294271,0,-0.00265143,-0.0387486,-0.000637467,0.00044056,-0.0882775,0.00120051,0.0338307,5.51291e-05,-0.00316209,-0.00824561,0.00705332,-1.11502,-0.0493856,10.0061,10.0681,0,20.9258
6.68,climb,-0.0215582,0.394132,-0.000142227,0.0291094,0,0,-0.00605006,-0.00794104,0.00199878,0.954702,1.0947,1.42036,0.710974,nan,0.295822,0.300266,0.301863,0.289855,0.291282,0.300266,0.291282,0.301863,0.289855,1,0,0.0291094,0,-0.000450598,-0.039776,-0.00132924,0.000440848,-0.0873636,0.00120051,0.0338307,5.51291e-05,0.0105696,0.00807299,0.0058572,-1.02994,-0.0184324,10.0962,10.1486,0,20.9474
