t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.26,hover,-0.000620893,0.000707617,3.1479e-05,-0.00204846,0,0,-0.00598597,-0.00878466,0.00140331,99.6504,99.7904,99.4856,-0.872918,nan,0.305487,0.30597,0.305265,0.305998,0.305005,0.30597,0.305005,0.305265,0.305998,1,0,0.00195312,0,-0.000763925,-0.000439281,0.000746144,-9.5779e-05,0.00614126,2.55342e-06,1.97171e-05,-5.68622e-07,-0.00087672,-0.00272312,0.00752069,0.0343316,0.0235871,12.854,12.854,0,0.162294
0.27,hover,-0.000681873,0.000797713,3.59211e-05,-0.00196976,0,0,-0.006215,-0.00926532,0.00180817,99.6418,99.7818,99.4813,-0.841542,nan,0.304026,0.305127,0.30315,0.305053,0.303068,0.305127,0.303068,0.30315,0.305053,1,0,0.00169146,0,-1.92724e-05,-0.000295015,0.00174127,-9.86172e-05,0.00592166,2.55342e-06,1.97171e-05,-5.68622e-07,0.00609474,0.00826325,-0.00265107,0.0652369,0.0483717,12.7775,12.7778,0,0.163833
0.28,hover,-0.000745195,0.00089241,5.33755e-05,-0.00191089,0,0,-0.00644154,-0.00966482,0.000998699,99.6336,99.7736,99.473,-0.812189,nan,0.302563,0.302614,0.302508,0.303221,0.302201,0.302614,0.302201,0.302508,0.303221,1,0,0.00138107,0,-0.00242583,0.000566743,0.000494915,-0.000140009,0.00574128,2.55567e-06,1.97193e-05,-5.68618e-07,0.0134136,0.00574876,-0.000301175,0.0277689,0.074307,12.8144,12.8146,0,0.167029
0.29,hover,-0.000810613,0.000990789,2.87654e-05,-0.0018735,0,0,-0.00665029,-0.0100499,0.000540177,99.6257,99.7657,99.4137,-0.81029,nan,0.301107,0.302041,0.300405,0.302021,0.300252,0.302041,0.300252,0.300405,0.302021,1,0,0.00169146,0,-0.000353144,-0.000327736,0.0014967,-7.38439e-05,0.00563011,2.55567e-06,1.97193e-05,-5.68618e-07,0.00829689,0.00642376,-0.00383622,-0.0361239,-0.028822,12.708,12.708,0,0.171036
0.3,hover,-0.000877856,0.0010929,4.2288e-07,-0.00178965,0,0,-0.00678673,-0.0103259,0.000389983,99.618,99.758,99.4058,-0.781218,nan,0.299666,0.299014,0.300086,0.299713,0.300139,0.299014,0.300139,0.300086,0.299713,1,0,0.00182698,0,-0.00171524,0.00142317,-0.000658591,-6.91516e-06,0.00537097,2.55559e-06,1.97192e-05,-5.68618e-07,-0.00376257,0.00135769,-0.000433058,-0.0454973,-0.00800788,12.7184,12.7185,0,0.172678
0.31,hover,-0.00094621,0.00119681,-1.89244e-05,-0.00172153,0,0,-0.00688328,-0.0104465,-0.000208491,99.6107,99.7507,99.3999,-0.751636,nan,0.298248,0.29765,0.299342,0.297434,0.298847,0.29765,0.298847,0.299342,0.297434,1,0,0.00138107,0,-0.00073966,-0.00134594,-0.00136475,5.9231e-05,0.00517382,2.55559e-06,1.97192e-05,-5.68618e-07,0.0016495,0.00617206,0.00487942,-0.045452,-0.129649,12.6013,12.6021,0,0.175471
0.32,hover,-0.00101543,0.001301,-4.11396e-05,-0.00163214,0,0,-0.00695149,-0.0103461,0.000585105,99.6036,99.7436,99.3925,-0.723554,nan,0.296857,0.296432,0.297199,0.296423,0.29765,0.296432,0.29765,0.297199,0.296423,1,0,0.000976562,0,0.00121888,0.000836385,-0.000876402,0.000108711,0.00489456,2.55593e-06,1.97196e-05,-5.68618e-07,-0.00979175,-0.00121776,0.00672215,-0.0189978,-0.0829382,12.6009,12.6012,0,0.177111
0.33,hover,-0.00108452,0.00140373,-6.03497e-05,-0.00156856,0,0,-0.00685002,-0.0101911,0.000937142,99.5968,99.7368,99.3789,-0.700578,nan,0.295497,0.295995,0.295,0.295781,0.295482,0.295995,0.295482,0.295,0.295781,1,0,0.00138107,0,0.00184859,0.000509485,0.000568681,0.000163405,0.00471856,2.55593e-06,1.97196e-05,-5.68618e-07,-0.0117501,0.00860946,0.00633297,-0.0126808,-0.131129,12.5376,12.5383,0,0.180154
0.34,hover,-0.00115231,0.00150487,-5.49753e-05,-0.00148434,0,0,-0.00669627,-0.0100734,0.000930274,99.5902,99.7302,99.372,-0.673901,nan,0.294172,0.295113,0.293749,0.294311,0.293777,0.295113,0.293777,0.293749,0.294311,1,0,0.00138107,0,0.00220451,-0.00146532,0.000834249,0.000160067,0.00446706,2.55453e-06,1.97181e-05,-5.68621e-07,-0.00324365,0.00937857,-0.00450597,0.0241364,-0.0173192,12.4528,12.4528,0,0.182472
0.35,hover,-0.00121842,0.00160522,-7.70814e-05,-0.0014266,0,0,-0.0065209,-0.0100011,0.00104863,99.5839,99.7239,99.3905,-0.630099,nan,0.292883,0.293603,0.292338,0.293168,0.292678,0.293603,0.292678,0.292338,0.293168,1,0,0.000976562,0,0.00205643,-0.000180023,0.000771419,0.000219051,0.00428161,2.55453e-06,1.97181e-05,-5.68621e-07,-0.00812238,0.00122116,0.00267223,0.0582939,-0.0484119,12.338,12.3382,0,0.185641
