t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
4.97,liftoff,-0.00727306,0.578098,-0.00192364,0.0603512,0,0,-0.00120759,-0.0222405,0.00226822,0.589243,0.729243,3.02519,2.27707,nan,0.318035,0.322904,0.324972,0.311055,0.313156,0.322904,0.313156,0.324972,0.311055,1,0,0.0602966,0,8.60009e-05,-0.0448422,-0.00183275,0.00595051,-0.18075,0,0,0,0.00594798,0.0240702,-0.00371227,-0.719474,0.0199677,10.9919,11.0154,0,29.667
4.98,liftoff,-0.00730383,0.578312,-0.00180108,0.060935,0,0,-0.00110078,-0.0204023,0.00269152,0.58803,0.72803,3.04802,2.28957,nan,0.318311,0.323613,0.324783,0.312049,0.312743,0.323613,0.312743,0.324783,0.312049,1,0,0.06093,0,-0.00126253,-0.0447242,-0.000818768,0.00569278,-0.182664,0,0,0,0.00762395,0.0148964,-0.00549344,-0.696101,0.0531167,11.0321,11.0542,0,29.6458
4.99,liftoff,-0.00733358,0.578505,-0.00164003,0.061769,0,0,-0.0010117,-0.0182211,0.00288316,0.586799,0.726799,3.07098,2.30208,nan,0.318583,0.325103,0.323937,0.313555,0.311684,0.325103,0.311684,0.323937,0.313555,1,0,0.0618737,0,-0.00186934,-0.0450963,0.00133456,0.00497341,-0.185543,0,0,0,-0.00521315,0.0173005,0.00941801,-0.591824,0.00352686,11.0947,11.1104,0,29.6091
5,climb,-0.00736248,0.578676,-0.00151691,0.0620471,0,0,-0.000941556,-0.015882,0.00347487,0.585551,0.725551,3.09406,2.3146,nan,0.318853,0.325406,0.324683,0.312902,0.312367,0.325406,0.312367,0.324683,0.312902,1,0,0.0621506,0,0.000499717,-0.0470271,0.000552945,0.00447914,-0.186389,0,0,0,-0.00087839,0.00983394,0.00165578,-0.64989,-0.024116,11.0103,11.0295,0,29.603
5.01,climb,-0.0073925,0.578823,-0.00149789,0.0621513,0,0,-0.000929081,-0.0133256,0.00292359,0.584284,0.724284,3.11727,2.32712,nan,0.31912,0.326498,0.323728,0.314205,0.311997,0.326498,0.311997,0.323728,0.314205,1,0,0.0620584,0,0.00149038,-0.0455221,0.00218776,0.00441677,-0.186107,0,0,0,-0.00179339,0.0168105,-0.00982816,-0.734847,-0.0270554,11.0717,11.0961,0,29.6054
5.02,climb,-0.00741712,0.578944,-0.00184721,0.0625081,0,0,-0.00083116,-0.0106983,0.0023352,0.583,0.723,3.1406,2.33963,nan,0.319384,0.323989,0.326623,0.312349,0.314523,0.323989,0.314523,0.326623,0.312349,1,0,0.0624338,0,-0.0012212,-0.0449838,-0.00211325,0.00537571,-0.187232,0,0,0,0.00151523,0.0059317,0.00710981,-0.800987,-0.0857773,11.1563,11.1853,0,29.5919
5.03,climb,-0.00744144,0.579038,-0.00189358,0.0628475,0,0,-0.000713446,-0.00807285,0.00227347,0.581698,0.721698,3.16405,2.35213,nan,0.319645,0.325778,0.325431,0.313819,0.313501,0.325778,0.313501,0.325431,0.313819,1,0,0.0627652,0,7.72099e-05,-0.0452651,0.000292312,0.0057646,-0.1882,0,0,0,0.00578857,0.0165886,-0.00965971,-0.7783,0.00337378,11.0514,11.0788,0,29.5779
5.04,climb,-0.00746122,0.579106,-0.0018835,0.0634109,0,0,-0.000595975,-0.00550778,0.00199834,0.580379,0.720379,3.18763,2.36467,nan,0.319903,0.326024,0.325702,0.313372,0.314462,0.326024,0.314462,0.325702,0.313372,1,0,0.0633326,0,0.00374572,-0.0452717,-0.000337788,0.00566503,-0.189901,0,0,0,0.0100173,0.00055039,-0.000544472,-0.855114,-0.0166189,11.0156,11.0488,0,29.5495
5.05,climb,-0.0074818,0.57915,-0.00170447,0.0638894,0,0,-0.00038564,-0.00312523,0.00287168,0.579042,0.719042,3.21134,2.37721,nan,0.320157,0.326772,0.325341,0.315339,0.313126,0.326772,0.313126,0.325341,0.315339,1,0,0.0638276,0,-0.00207509,-0.0448075,0.00160147,0.00533972,-0.191397,0,0,0,0.0186773,0.0142665,0.00240912,-0.755195,0.0298227,10.9986,11.0245,0,29.5246
5.06,climb,-0.0074993,0.57917,-0.00155532,0.0645021,0,0,-0.000309734,-0.000848708,0.00140729,0.577689,0.717689,3.23517,2.38975,nan,0.320408,0.325283,0.32774,0.313235,0.315324,0.325283,0.315324,0.32774,0.313235,1,0,0.0645557,0,-0.000977969,-0.0463532,-0.00199828,0.00494996,-0.193573,0,0,0,0.00486708,-0.000598026,0.00773352,-0.68365,0.0762918,11.0919,11.1132,0,29.4907
